                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     52,                 1.1964,                0.82931,                 1.1244,                0.65338,                0.69869,                0.67613,                0.41816,                 1.3253,                0.99195,                 1.1985,              0.0010953,              0.0010953,              0.0010953
                     53,                 1.2036,                0.82429,                 1.1247,                0.61895,                0.70415,                0.65467,                0.39951,                 1.3408,                 1.0411,                 1.2128,              0.0010922,              0.0010922,              0.0010922
                     54,                 1.2084,                0.87063,                 1.1414,                 0.6394,                0.70384,                0.66278,                0.40764,                 1.3451,                  1.046,                 1.2083,              0.0010891,              0.0010891,              0.0010891
                     55,                 1.1964,                0.82482,                 1.1235,                0.61878,                0.69049,                0.64888,                0.39274,                 1.3428,                 1.0523,                 1.2136,               0.001086,               0.001086,               0.001086
                     56,                 1.1929,                0.84566,                 1.1342,                0.62782,                0.69213,                0.65397,                0.39998,                 1.3546,                 1.0141,                 1.2207,              0.0010829,              0.0010829,              0.0010829
                     57,                 1.2009,                0.83489,                 1.1261,                0.64309,                0.67895,                0.66623,                0.41463,                 1.3306,                0.99241,                 1.2011,              0.0010798,              0.0010798,              0.0010798
                     58,                 1.1832,                0.81511,                 1.1168,                0.62745,                0.67534,                0.64049,                0.38864,                 1.3504,                 1.0264,                 1.2182,              0.0010768,              0.0010768,              0.0010768
                     59,                 1.1894,                0.83693,                 1.1261,                0.65699,                0.67477,                0.66769,                0.40394,                  1.356,                0.97072,                 1.2211,              0.0010737,              0.0010737,              0.0010737
                     60,                 1.1916,                0.83466,                 1.1243,                 0.6499,                0.68259,                0.66709,                0.40611,                 1.3455,                0.98177,                 1.2039,              0.0010706,              0.0010706,              0.0010706
                     61,                 1.1848,                0.82839,                 1.1193,                0.63741,                0.69774,                0.67517,                0.41581,                 1.3293,                 1.0607,                 1.2057,              0.0010675,              0.0010675,              0.0010675
                     62,                 1.1745,                0.80994,                 1.1143,                0.63779,                0.69559,                0.66281,                0.40949,                 1.3473,                 1.0322,                 1.2102,              0.0010644,              0.0010644,              0.0010644
                     63,                 1.1747,                0.80526,                 1.1135,                0.61775,                0.69381,                0.65422,                0.40143,                   1.37,                 1.0732,                  1.229,              0.0010613,              0.0010613,              0.0010613
                     64,                  1.189,                0.82866,                 1.1216,                0.63397,                0.67179,                0.63489,                0.38757,                 1.3485,                 1.1407,                  1.213,              0.0010582,              0.0010582,              0.0010582
                     65,                 1.1681,                0.79796,                 1.1116,                0.65586,                0.69946,                0.69814,                0.41956,                 1.3674,                0.93258,                 1.2258,              0.0010551,              0.0010551,              0.0010551
                     66,                 1.1659,                0.80311,                 1.1096,                0.67438,                0.67047,                0.67362,                0.41315,                 1.3403,                 1.0031,                 1.2175,               0.001052,               0.001052,               0.001052
                     67,                 1.1541,                  0.794,                 1.1083,                0.59269,                0.72488,                0.64674,                0.39349,                 1.3564,                 1.0837,                 1.2186,              0.0010489,              0.0010489,              0.0010489
                     68,                 1.1467,                 0.7869,                 1.1041,                0.61753,                  0.703,                0.64563,                0.39222,                 1.3482,                 1.0874,                 1.2361,              0.0010458,              0.0010458,              0.0010458
                     69,                 1.1483,                0.78843,                 1.1039,                0.63691,                0.70474,                0.67084,                0.40752,                 1.3666,                 1.0634,                 1.2352,              0.0010427,              0.0010427,              0.0010427
