                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     91,                 1.1919,                0.71868,                 1.0809,                 0.7109,                0.76792,                0.79394,                0.51603,                 1.2219,                0.73541,                 1.1173,             0.00097466,             0.00097466,             0.00097466
                     92,                 1.1824,                0.70771,                 1.0795,                0.74876,                0.71862,                0.78298,                0.50761,                 1.2271,                0.75996,                 1.1214,             0.00097156,             0.00097156,             0.00097156
                     93,                 1.1805,                0.71301,                 1.0797,                0.73374,                0.74072,                0.79453,                0.51014,                  1.237,                0.73694,                 1.1277,             0.00096847,             0.00096847,             0.00096847
                     94,                 1.1871,                0.71616,                  1.082,                0.71866,                0.71521,                 0.7765,                  0.501,                 1.2331,                0.76082,                 1.1322,             0.00096537,             0.00096537,             0.00096537
                     95,                 1.1776,                0.70326,                 1.0755,                0.74151,                0.73979,                0.79338,                0.51642,                  1.226,                0.74528,                 1.1281,             0.00096228,             0.00096228,             0.00096228
                     96,                 1.1897,                0.70722,                 1.0812,                0.69811,                0.74616,                0.77248,                 0.5001,                 1.2286,                0.77552,                 1.1372,             0.00095919,             0.00095919,             0.00095919
                     97,                 1.1819,                0.70248,                 1.0795,                0.73705,                0.74105,                0.78798,                0.50332,                 1.2444,                0.74955,                  1.141,             0.00095609,             0.00095609,             0.00095609
                     98,                 1.1811,                0.70132,                 1.0753,                0.72726,                0.74058,                0.78306,                0.50437,                  1.236,                0.74692,                 1.1294,               0.000953,               0.000953,               0.000953
                     99,                 1.1756,                0.69727,                 1.0692,                0.72193,                0.71948,                  0.785,                0.50914,                 1.2112,                0.76569,                 1.1153,             0.00094991,             0.00094991,             0.00094991
                    100,                 1.1728,                0.69952,                 1.0767,                0.74199,                0.74082,                0.79138,                0.51274,                 1.2202,                0.72975,                 1.1185,             0.00094681,             0.00094681,             0.00094681
                    101,                 1.1837,                0.70306,                 1.0749,                0.73944,                0.73954,                0.79865,                0.51274,                 1.2316,                0.74044,                 1.1222,             0.00094372,             0.00094372,             0.00094372
