                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     61,                 1.2141,                0.78782,                 1.1551,                0.72727,                0.75152,                0.78889,                0.50909,                 1.2202,                0.71805,                 1.1874,              0.0085398,              0.0085398,              0.0085398
                     62,                 1.2008,                0.77634,                 1.1515,                0.72436,                0.76165,                0.79765,                0.51554,                 1.2117,                0.70999,                 1.1743,               0.008515,               0.008515,               0.008515
                     63,                 1.1945,                0.76198,                 1.1408,                0.75214,                0.75327,                 0.8046,                0.51485,                 1.2331,                0.70891,                 1.1856,              0.0084903,              0.0084903,              0.0084903
                     64,                 1.1941,                0.77352,                 1.1454,                0.75527,                0.74133,                0.81141,                0.51973,                 1.2282,                0.70938,                 1.1825,              0.0084655,              0.0084655,              0.0084655
                     65,                 1.1852,                0.76791,                 1.1426,                 0.7477,                0.74221,                0.78856,                0.50698,                 1.2234,                0.71848,                 1.1935,              0.0084408,              0.0084408,              0.0084408
                     66,                 1.1825,                0.75833,                 1.1428,                0.73535,                0.77414,                0.80223,                0.51532,                 1.2296,                0.71775,                 1.1848,               0.008416,               0.008416,               0.008416
                     67,                  1.193,                0.76432,                 1.1395,                0.73808,                 0.7472,                0.79561,                0.51141,                 1.2207,                0.73615,                 1.1831,              0.0083913,              0.0083913,              0.0083913
                     68,                 1.1819,                 0.7495,                 1.1341,                0.77343,                0.74259,                0.81405,                0.52626,                 1.2073,                0.69273,                 1.1675,              0.0083665,              0.0083665,              0.0083665
                     69,                 1.1822,                0.75318,                 1.1326,                0.75621,                0.76096,                0.81043,                0.52046,                 1.2187,                0.70094,                 1.1703,              0.0083418,              0.0083418,              0.0083418
                     70,                 1.1792,                0.75903,                 1.1346,                0.73203,                0.75347,                0.79684,                0.51485,                 1.2166,                0.70189,                 1.1763,               0.008317,               0.008317,               0.008317
                     71,                 1.1812,                0.74924,                 1.1353,                0.74823,                0.74752,                0.80283,                0.51849,                  1.214,                0.71174,                  1.171,              0.0082922,              0.0082922,              0.0082922
                     72,                 1.1748,                0.74999,                 1.1351,                  0.727,                0.76261,                0.79601,                0.51131,                  1.229,                0.70521,                 1.1876,              0.0082675,              0.0082675,              0.0082675
                     73,                 1.1746,                0.74952,                 1.1339,                0.74019,                0.75011,                0.79134,                0.50671,                 1.2286,                0.71097,                 1.1799,              0.0082428,              0.0082428,              0.0082428
                     74,                   1.17,                0.74969,                 1.1285,                0.74984,                0.74498,                0.79914,                0.51545,                 1.2257,                0.71002,                 1.1724,               0.008218,               0.008218,               0.008218
                     75,                 1.1708,                0.74907,                 1.1315,                0.75687,                0.73455,                0.79248,                0.50622,                 1.2345,                 0.7157,                 1.1828,              0.0081932,              0.0081932,              0.0081932
                     76,                 1.1671,                0.73325,                 1.1283,                0.73375,                0.74594,                0.79602,                0.51201,                 1.2207,                0.71001,                 1.1744,              0.0081685,              0.0081685,              0.0081685
                     77,                 1.1601,                  0.735,                 1.1223,                0.75665,                0.74402,                0.79948,                0.51592,                 1.2197,                0.69738,                 1.1724,              0.0081437,              0.0081437,              0.0081437
                     78,                  1.168,                0.74165,                 1.1268,                0.75871,                0.73431,                0.80345,                0.51365,                 1.2282,                0.71729,                 1.1843,               0.008119,               0.008119,               0.008119
                     79,                 1.1617,                0.73032,                 1.1258,                0.74848,                0.73771,                 0.7978,                0.51408,                 1.2253,                0.70828,                 1.1768,              0.0080942,              0.0080942,              0.0080942
                     80,                 1.1697,                0.74508,                 1.1266,                0.74996,                0.75087,                0.80209,                0.51879,                  1.219,                0.70178,                 1.1709,              0.0080695,              0.0080695,              0.0080695
                     81,                 1.1588,                0.72509,                 1.1201,                0.73855,                0.76332,                0.80265,                0.51816,                 1.2218,                0.70235,                 1.1763,              0.0080447,              0.0080447,              0.0080447
                     82,                 1.1636,                0.74051,                 1.1227,                0.74033,                0.76399,                0.79978,                 0.5156,                 1.2204,                0.70353,                 1.1705,                0.00802,                0.00802,                0.00802
                     83,                 1.1502,                0.72078,                 1.1161,                 0.7349,                0.76908,                0.81013,                 0.5244,                  1.217,                0.68861,                 1.1705,              0.0079953,              0.0079953,              0.0079953
                     84,                  1.162,                 0.7288,                 1.1192,                0.73344,                0.75701,                0.79273,                 0.5048,                 1.2367,                0.70437,                 1.1791,              0.0079705,              0.0079705,              0.0079705
                     85,                 1.1457,                0.71847,                 1.1142,                0.72671,                 0.7496,                0.79281,                0.50927,                 1.2207,                0.71434,                 1.1724,              0.0079457,              0.0079457,              0.0079457
                     86,                 1.1379,                 0.7187,                  1.114,                0.72021,                0.75243,                0.78775,                0.50453,                 1.2358,                0.71488,                 1.1751,               0.007921,               0.007921,               0.007921
                     87,                 1.1444,                0.72001,                 1.1163,                0.76323,                0.74473,                0.80455,                0.51668,                 1.2205,                0.69081,                 1.1706,              0.0078963,              0.0078963,              0.0078963
                     88,                 1.1462,                0.71677,                 1.1144,                0.76006,                 0.7375,                0.80431,                0.51443,                 1.2185,                0.70054,                 1.1661,              0.0078715,              0.0078715,              0.0078715
                     89,                 1.1491,                0.71798,                 1.1138,                0.76401,                0.74432,                0.80448,                0.51817,                 1.2175,                0.68998,                 1.1605,              0.0078467,              0.0078467,              0.0078467
